movie_id,site_id,site_name,title,actress,description,release_date,sample_url,aff_link,original_id,sample_movie_url_2,provider_name
226166,2486,"Hey動画","ヴァル・スティールがドッグスタイルでカイラー・ドレイクの極太のイチモツを喉の奥まで飲み込む！","カイラー・ドレイク、ヴァル・スティール","Val Steele devours Kyler Drayke's cock in behind the scenes footage、 then spreads her legs as he pounds her pussy hard in doggystyle until he cums inside. He buries himself deep inside!",2026/08/31,http://www.heydouga.com/moviepages/4418/028/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4418/028/index.html,157985,,"See Him Fuck",,
226252,2390,javholic.com,"おっぱいヘブン　14","片瀬梨子","妹にエッチをすがるお兄ちゃん的なシチュエーションで始まり、清純なお顔に似合わず、おま○こ毛がびっしり濃い！指マンするとすぐに濡れまくり、フェラチオ・正常位！根元までぐぐっと挿入されてい息も絶え絶えな、まいちゃん。喘ぎ声とエロセリフが秀逸でっす！",2026/08/31,http://jp.javholic.com/movie/100193,https://clear-tv.com/Direct/2240-524-162667/movie/100193,94852,,,,
226168,2486,"Hey動画","オイルマニア　白桃はな","白桃はな","これでもかという位のオイルで自らカラダをヌルヌルテカテカにして男を待つはなちゃん。やってきた男ははなちゃんのオイルでヌルヌルになった各パーツの感触を楽しむように撫でまわす…。パイズリ、素股、おもちゃ責め、そして濃厚セックスなど、数々のプレイで光る美ボディをくねらせオイルプレイに覚醒する！！Hana-chan is waiting for a man to come and make her body slippery and shiny with oil、 as much as she can do. The guy comes in and strokes Hana-chan's oil-slick body parts、 enjoying the sensations of her body parts. Hana-chan's beautiful body is wiggled and aroused by oil play、 including titillation、 bare bottoming、 toy torture、 and thick sex!",2026/08/31,http://www.heydouga.com/moviepages/4269/1132/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4269/1132/index.html,157997,,STRIX,,
226254,2390,javholic.com,"おっぱいヘブン　13","三月あん","武術の稽古をしている男女２人。へっぽこな男性武道家が女師範のエロい妄想をしつつ瞑想中！そして武術の手ほどきを受けると･･･稽古中にチンポがボッキ！たくましくそそり立つそれを見た女師範は、むしゃぶりついてそのまま挿入?！",2026/08/31,http://jp.javholic.com/movie/100195,https://clear-tv.com/Direct/2240-524-162667/movie/100195,94854,,,,
226253,2390,javholic.com,"The　Kimono　3","野宮凛子","カラフルなロリ系衣装に身を包んだぴちぴち素人娘のまこちゃん。男優さんと甘いペッティングをしていると、突然チ○コの群れに囲まれておかずに！ちんちんをナメナメしてたまった精子をいっぱい出してニッコリ笑顔。テカりまくりの競泳水着からはみ出る肉ビラもエロス！",2026/08/31,http://jp.javholic.com/movie/100194,https://clear-tv.com/Direct/2240-524-162667/movie/100194,94853,,,,
225277,2477,"カリビアンコムプレミアム","傍に寄るだけでチンポを熱くさせる熟女をとことんヤりまくる","工藤れいか","独自の色気を醸し出し一瞬にして男の理性を狂わす罪な女。肌に触れなくても傍に寄るだけでチンポを熱くフル勃起させる工藤れいかさんが「とことんヤりまくる」に登場！！会話も台本もない、絡んで悶え狂い腰をくねらせヤリまくる、抜いても見てもお宝保存としても最高の今作。中出し3連発のヤリまくり動画をお見逃しく！！",2026/08/31,http://www.caribbeancompr.com/moviepages/083126_001/index.html,https://clear-tv.com/Direct/2240-290-162667/moviepages/083126_001/index.html,38366,,,,
226045,2544,"女体のしんぴ","おまんこ見せたガール","かりな","惜しげも無くおまんこを見せつけてくれる「おまんこ見せたガール」階段を上るかりなちゃん。後ろからついていくとミニスカートから見えるパンチラ。こちらを向きパンティを少し下げる。処理された陰毛の下には1スジの割れ目。部屋へ入りソファでＭ字開脚くぱぁ。むにゅむにゅのおまんこを目一杯広げるとピンク色した大きめのクリトリスが顔を出す。スティックローターでクリのみを刺激する。時折ビクッとカラダを震わせる。後ろ向きになり尻ほっぺを広げ門渡りの辺りにスティックローターを当ててみる。",2026/08/31,http://www.nyoshin.com/moviepages/n3355/index.html,https://clear-tv.com/Direct/2240-361-162667/moviepages/n3355/index.html,157923,,,,
225955,2486,"Hey動画","可愛過ぎる保育士を台本無し、報酬無しでハメ撮りさせて貰いました",MAMI,"可愛過ぎる保育士としてネットで有名になったマミさん。新婚ホヤホヤで子どもも居る彼女ですが、同人AVデビューを果たしただけでなく、カメラマンとセフレ関係になっている事が発覚。初々しさを忘れずに、撮影とは全く関係なく台本無し、報酬無しの無料でセックスからハメ撮りまでさせて貰っちゃいました。あまりにもリアルな会話と絡みをご覧いただける２作品が一本になった超お得パックです。生理を理由に撮影を断られていましたが、出張のついでに近くに寄ったカメラマンが「販売目的ではない」と説明したところ、呆気なくホテルに着いてきてくれました。自分の鑑賞用にとカメラを回してみましたが恥ずかしそうにしつつホテルに入るなりフェラで一発抜いてくれます。更には生ハメセックスまで許容してくれて、もう完全にガチセックスの開幕です。モデルとカメラマンのプライベートセックスが流出したお宝作品となりました。",2026/08/31,http://www.heydouga.com/moviepages/4404/025/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4404/025/index.html,157304,,IMEDAMAFC2,,
226167,2486,"Hey動画","Clara Trinity Rides Brian Hard In Reverse Cowgirl Until He Busts!","ブライアン・オマリー クララ・トリニティ","Brian Omally pounds petite Clara Trinity in doggy and missionary with rough spit play then she deepthroats him gagging before taking his facial at the post-rave neon glow party!",2026/08/31,http://www.heydouga.com/moviepages/4416/030/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4416/030/index.html,157986,,RaveBunnys,,
226085,2486,"Hey動画","自画撮りレズビアン〜ありさちゃんとかなちゃん〜ディレクターズカット版1","ありさ かな","ありさちゃんかなちゃんのバイセクシャル同士の自画撮りレズプレーのディレクターズカット版。本編ではお見せできなかったカットや別角度のカメラを追加して再編集。自画撮りレズビアンにかなちゃんとありさちゃんが登場。緊張して照れているありさちゃんと、エッチなことがしたいかなちゃん。だんだんと緊張がほぐれてきたありさちゃんは、どんどんかなちゃんのペースに飲み込まれていく。言われるがままにポーズをとってり、おまんこを丸出しにしたり。でも負けてないありさちゃんはしっかりとかなちゃんにお返しをしていく。普段から仲が良さそうな二人がレズプレイをどう楽しむのか・・・",2026/08/31,http://www.heydouga.com/moviepages/4092/1971/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4092/1971/index.html,157932,,"レズのしんぴ",,
226251,2390,javholic.com,"おっぱいヘブン　15","奈々瀬あい","海岸ではもちろん、サイクリングコース(!?)の様な道でガチンコファックしちゃう様子は獣並みー！制服コスプレで拘束され真っ黒デカバイブをぶち込まれ喘ぎまくり！沖縄の撮影で開放感爆発しちゃってまっす！",2026/08/30,http://jp.javholic.com/movie/100192,https://clear-tv.com/Direct/2240-524-162667/movie/100192,94851,,,,
225306,2476,"ムラムラってくる素人のサイトを作りました","グラビア系美女と中出しPtoMセックス！","尾崎れみ","ふと麻雀がプロ級でグラビアもやってるんじゃないかと思ってしまうくらい美人で美ボディの尾崎れみちゃんがテン☆ムスに初登場！って、勝手に思っただけで麻雀なんてまったくできないそうです。そんなれみちゃんは初登場ナノニ、PtoM！とうぜん聞いたことないですよね。Pはパピプペポ？、Mはマミムメモ？、マンコ？！すぐマンコ出たじゃんｗ けれどマンコはＰの方です。プッシー・トゥ・マウスです！ぐしゅぐしゅになったオマンコでチンコをツモってもらって、ポンポン突きまくった愛液まみれのチンポをフェラして、またマンコにツモって…またフェラして… 体液を交換しまくる男女の一番淫らな国士無双セックスです！",2026/08/30,http://www.muramura.tv/moviepages/083026_1259/index.html,https://clear-tv.com/Direct/2240-365-162667/moviepages/083026_1259/index.html,35401,http://smovie.muramura.tv/sample/movies/083026_1259/sample_m.mp4,,,
63234,2544,"女体のしんぴ","ゆみさんとれいちゃん（後）","ゆみ れい","女性のカラダに興味があり、プレーを満喫しているゆみさん。れいちゃんの優しい責めに感じながら、恥ずかしさが大夫取れた。とお互いに舐めよう」と優しくリードするれいちゃん。お互い体を重ね合わせ、互いの股間を舐め合う。れいちゃんの舌技に体をピクつかせながら感しまくる。こんなのも気持ちいいよと、互いの股間を擦り合わせる貝合わせなんかも優しくリードし、教えてあげるれいちゃん。",2026/08/30,http://www.nyoshin.com/moviepages/les392/index.html,https://clear-tv.com/Direct/2240-361-162667/moviepages/les392/index.html,51919,,,,
226242,2486,"Hey動画","Tiny Tits Bianca Bangs Gets On Her Knees To Gag On Kaby Snow's Wood!","ビアンカ・バングス","Bianca Bangs likes to have a wet and tight twat while masturbating as she spreads her legs after taking Kaby's cock inside fuck her deeply and leave with eyes open and let her dripping with cum",2026/08/30,http://www.heydouga.com/moviepages/4419/018/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4419/018/index.html,158047,,HussiePass,,
226243,2486,"Hey動画","Eddie Edges His Dick Carefully Before Shooting His Load On His Abs!","エディ・ジェイ","Eddie Jaye strokes his cock with a firm grip and steady rhythm throughout the fuck、 pulling the skin tight over the head and releasing it in repeated motions until cum erupts from the tip!",2026/08/30,http://www.heydouga.com/moviepages/4422/013/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4422/013/index.html,158048,,"See Him Solo",,
226236,2486,"Hey動画","初撮り熟女 杉山あゆみ 宮沢しほ","杉山あゆみ 宮沢しほ","初めての被虐責めで異常興奮！奥まで何度もおねだり！！",2026/08/30,http://www.heydouga.com/moviepages/4068/367/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4068/367/index.html,158041,,"寺嶋企画",,
226250,2390,javholic.com,"杏奈の秘密　１","宮下杏奈","お肌ツルツルのギャルの泡姫に浴槽で手コキまくられる幸福チ○コっ！そしてアン○ラ風のコスプレで玩具プレイ！ロリ衣装に黒の下着というのも何だか卑猥で良いっ。前儀が終わるとシリーズ特有のハードファッ?ク！",2026/08/30,http://jp.javholic.com/movie/100191,https://clear-tv.com/Direct/2240-524-162667/movie/100191,94850,,,,
226224,2486,"Hey動画","ピンクのマイクロビキニ姿のアンナ・チェンバースが、サイコ・チェンバースの体にオイルを塗る！","アンナ・チェンバース、サイコ・チェンバース","Anna Chambers oils Cyko Chambers's body and rims his ass in this behind the scenes fuck as his wife. She sucks his toes then deepthroats his cock before piledriver and a sticky cum finish!",2026/08/30,http://www.heydouga.com/moviepages/4418/030/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4418/030/index.html,158009,,"See Him Fuck",,
226225,2486,"Hey動画","Kai Willow Busty Curvy Inked Brunette Sloopy Deepthroat Passion!","Kai Willow","Busty curvy tattooed brunette Kai Willow with her massive natural tits and bold ink brings confidence to this steamy amateur blowjob scene! She kneels eagerly for a passionate sloppy deepthroat!",2026/08/30,http://www.heydouga.com/moviepages/4421/023/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4421/023/index.html,158011,,BrandNewAmateurs,,
226249,2390,javholic.com,"杏奈の秘密　2","宮下杏奈","巨乳で美乳な彼女と、ムチっとした体型の巨乳ちゃんがご登場！お乳もさることならが、セクシーな腰のくびれと美しい膣穴がエロっ。いやらしい擬音をたてそうなくらい、しまりの良さそうな肉壺に巨根がズブリとピストン運動?！",2026/08/30,http://jp.javholic.com/movie/100190,https://clear-tv.com/Direct/2240-524-162667/movie/100190,94849,,,,
225491,2401,"ピッカー","吉岡蓮美のおもてなし","吉岡蓮美"," ",2026/08/30,http://www.pikkur.com/moviepages/04687/index.html,https://clear-tv.com/Direct/2240-522-162667/moviepages/04687/index.html,157552,,,,
226227,2486,"Hey動画","無修正、アンナ・ベラ タイトなティーンのマンコが太い黒人のチンポをきつく締め付ける","アンナ・ベラ","無修正。ピンクのビキニ姿の美女、アンナ・ベラのシリーズ第4弾にして最終作では、彼女が人生で初めての大柄な黒人男、テリー・バンクスと共演する。ポルノ・ダンは、完璧な天然の胸を持つこの美しい美女と二人きりで過ごす時間を、これほど長く待たせてしまったことをテリー・バンクスに謝罪する。テリー・バンクスは狂ったように激しく動き、19歳の美女のきついマンコを激しく突きまくる。アンナ・ベラは何度も絶頂に達し、テリーが巨大な黒人ペニスで彼女を貫くたびに、体を震わせ、悲鳴を上げる。色白のPAWGと身長2メートル（6フィート7インチ）のマンディニョによる、汗まみれで激しい異人種間セックスは、アンナ・ベラの喉の奥に大量の精液をぶち込まれることで幕を閉じる。アンナ・ベラは、この壮大な一日の締めくくりとして、3人の仲間たちと共に、人生初のBBC（ビッグ・ブラック・コック）とDV（ダブル・ヴァギナ）を祝う。Uncensored、 The fourth and final installment of the beautiful babe in a pink bikini、 Anna Bella、 finds her paired with the first big black bull of her life、 Terry Banks. Porno Dan apologizes to Terry Banks for making him wait so long to spend time alone with the pretty babe with perfect、 natural tits. Terry Banks goes wild、 wrecking the tight cunt of the 19-year-old beauty. Anna Bella orgasms multiple times、 shaking and screaming as Terry impales her with his humongous black cock. The sweaty and intense interracial sex with the pale-skinned PAWG and the two meters tall (six feet-seven inches tall) Mandingo concludes with Anna Bella receiving a massive cumshot down her throat. Anna Bella celebrates her first BBC and DV with the three amigos to cap off this epic day.",2026/08/30,http://www.heydouga.com/moviepages/4268/162/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4268/162/index.html,158028,,"Immoral Live",,
226163,2486,"Hey動画","性欲絶倫女子中出しアルバイト　辻さくら","辻さくら","エロいことが好きすぎて今回撮影にやって来たスレンダーな美女さくらちゃん。そんなさくらちゃんの期待に応えるべく、超高速ピストンマシンなどのおもちゃを取り揃え、精鋭の男優たちをスタンバイ！無限オーガズムに嬉し泣きするさくらちゃんのイキっぷりをどうぞお楽しみください！Sakura is a slender beauty who came to this shoot because she loves eroticism so much. To meet her expectations、 we have prepared an assortment of toys、 including a super high-speed piston machine、 and have a team of elite actors on standby! Sakura cries with joy as she has endless orgasms、 and we hope you enjoy watching her come!",2026/08/30,http://www.heydouga.com/moviepages/4269/1131/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4269/1131/index.html,157996,,STRIX,,
225967,2486,"Hey動画","【素人・人妻】ともみVol.05　やってみたかったディルド立ちバックで入れたままフェラチオ","ともみ","困っている人妻にお金を貸して返せない場合は身体で利息の返済をさせています。その際の動画ため、不快に思われるシーンもあると思いますのであしからず。たまにAVでみる透明ディルド入れたままフェラさせるのがやってみたかったという事で今回やらせてみました。素人感満載の結果になってしまいましたが、女性の体制がかなり大変なのに一生懸命フェラする彼女の姿はエロかったです。リアルですのでご理解の上お楽しみください。",2026/08/30,http://www.heydouga.com/moviepages/4254/619/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4254/619/index.html,155169,,"人妻金融業",,
226235,2486,"Hey動画","ハメ撮り巨乳濃厚性交アンサンブル miku_asami",miku_asami,"熱帯夜がまた再び続いております。オナニーした後は、キレイに拭いた後、扇風機に陰部晒して十分乾燥させてます。そうしないと、翌朝には妙な匂いが発生します。ローションとか使うと尚更です。皆さまご自愛くださいね。今回は巨乳チャンのハメ撮り映像です。おっぱい好きにタマランチな作品でしょう。マスク装着で登場のmikuチャン。大丈夫、後でお顔バッチリ拝めます。しかもかなりの美形なんでお楽しみに。大人コーデがお似合のお姉さんて感じ。電マ刺激にマ◯コからタラアリと妙な汁糸引きます。お見事パイパンマ◯コは使用感少なめ、小陰唇小さめ。舐めやすいですね。マスク外しテの絶妙フェラ気持ちよし。なかなかの上級者です。コンチャン嵌めてセーフセックス。お見事おっぱいの揺れ揺れ堪能してからのパイ射です、新鮮。ムッチリ巨乳タイプのasamiチャン。なかなか愛嬌振りまく明るい子。自然陰毛少なめで、使用感少なめマ◯コ。縦長小陰唇小さめ形状。タップリ刺激されて濡れ濡れ状態。生チンハメられて感度良好喘ぎ声カワユスな。オッパイ無茶揺らしてクライマックスはパイ射で締めます。結構出てますね。",2026/08/30,http://www.heydouga.com/moviepages/4080/2461/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4080/2461/index.html,158026,,GALAPAGOS,,
226237,2486,"Hey動画","農家の嫁 安村玲美 中山かすみ","安村玲美 中山かすみ","封鎖的な村じゃ、楽しみは家でのセックスだけ！畑仕事で鍛えた、激しく強い腰使いで昼も夜もあなたをイカセます！！",2026/08/30,http://www.heydouga.com/moviepages/4068/368/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4068/368/index.html,158042,,"寺嶋企画",,
226238,2486,"Hey動画","熟女家政婦 澤田一美","澤田一美","家事もそっちのけで快楽を求める！欲求不満のスケベな肉体がチ○ポに狂い、理性を失い縦横無尽に蠢く痴態！女盛りの肉体が精子を求めて淫汁を垂らし、チ○ポをくわえ込む！！",2026/08/30,http://www.heydouga.com/moviepages/4068/369/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4068/369/index.html,158043,,"寺嶋企画",,
225112,2477,"カリビアンコムプレミアム","余裕で三連発できちゃう極上の女優 弘中れおな","弘中れおな","2020年に業界デビューして数々の作品を世に送り出し、多くの男性諸君に貢献し続ける弘中れおなちゃんの中出し三連発！デビュー当時と比べ色気もいやらしさもSEXテクニックも進化し続けるれおなさん。変わらない透き通るような白い肌、ドエロいピンク色の陥没乳首。小ぶりながらもT-BACKの似合うプリプリ美尻。そんなれおなさんが、セリフもなく男二人とネチネチと唇を重ね、二本のチンポを咥え、あらゆる体位でハメまくる今作。見所は何と言ってもエロさに一段と磨きがかかり男達と流れるようなプレイの数々。エロく魅せる所はしっかり演じ、自分で楽しむ所はエクスタシーを感じ、最高のカメラアングルで抜きどころ満載の大作！じっくり見れば見るほど弘中れおなの良さが伝わってくる「余裕で三連発できちゃう極上の女優」をお見逃しなく！",2026/08/30,http://www.caribbeancompr.com/moviepages/083026_001/index.html,https://clear-tv.com/Direct/2240-290-162667/moviepages/083026_001/index.html,38360,,,,
225113,2665,HEYZO,"ごっくんしたい！精飲に興味津々な素人娘","十川里美","久しぶりに会った里美ちゃん、うんうん、今日も可愛い！それじゃあ、早速おっぱじめましょうか！若く弾力のあるおっぱいを揉みしだき、指マン＆クンニでオマンコ責め。手コキでビンビンにしてもらったイチモツをジュルジュルフェラでボッキンキンにしくれたので、お礼にズボズボっとナマ挿入！気持ち良すぎでもう我慢できん！な、中に出しちゃっていい！？え、ボ、ボクのザーメン飲んでみたいって！？それじゃあ、お口にドビュっと発射！え、粘ってしてるってｗそりゃそうだｗｗまあ、満足してくれたみたいなんで良かったよ、ボクも気持ちよかったしね！ってことで、またヤろうね、里美ちゃん！！",2026/08/30,http://www.heyzo.com/moviepages/3928/index.html,https://clear-tv.com/Direct/2240-450-162667/moviepages/3928/index.html,3940,,,,
226233,2486,"Hey動画","Dakota Quinn Gets Wet In Sixty Nine Pose While Kaby Licks Her Pussy!","ケイビー・スノウ ダコタ・クイン","Dakota Quinn is very determined and shows exactly how she likes to be fucked taking Kaby Snow's cock deep inside her and takes him in her throat and gives him a FJ finishing with a stream of cum on her.",2026/08/30,http://www.heydouga.com/moviepages/4419/017/index.html,https://clear-tv.com/Direct/2240-352-162667/moviepages/4419/017/index.html,158044,,HussiePass,,
